redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,ra_host,dec_host,globalmass,globalmass_err,globalrestframe_gz,globalrestframe_gz_err,d_dlr,localmass,localmass_err,localrestframe_gz,localrestframe_gz_err,redshift_HD
0.04082876,1.219e-05,z_gal,58484.51879929225,0.0020561743713526,-0.0945035515558676,0.0169681692008745,0.1350083807556075,7.230979810637916e-05,0.1589813236285043,0.0316809372422772,9.053209226780826e-07,0.0044827971365454,-0.0004927406660332,-2.448698245120957e-06,-1.989614604043044e-06,0.000390802762625,0.0466121572668562,3.1,0.0,0.9630703431320062,120.110013,42.821445,snia-cosmo,norm,1.0,1.0,2018kij,100.0,120.11040442192493,42.8212755870915,9.182,0.1028396810574595,0.76369653,0.02561249695,0.3367534263519661,8.716,0.021,0.85169653,0.028301943396,0.04158038493151439
0.04843351,1.414e-05,z_gal,58264.83197615499,0.0011293671204154,-0.946784951052093,0.0726373688749911,0.3078114637974067,7.499946472876151e-05,0.3322814381761915,0.0521159000933352,-1.1026043264690496e-05,0.0007663585225255,0.0065813999300715,-1.3818717335993718e-05,-3.5186212975720256e-06,0.0067170759482219,0.0829691147288254,3.1,0.0,0.1252052898711521,218.695948,-19.425382,snia-cosmo,norm,1.0,1.0,2018but,100.0,218.69245739,-19.42080115,10.694,0.1084619749036499,1.13369653,0.017691806013,1.9158868056703144,7.905,0.37,1.14969653,0.363572551219,0.04954278568571158
0.05282291,0.00335596,z_snid,58484.85746476096,0.0017654246362199,0.2334356560900995,-0.0518980641628534,0.2783304793083516,6.717441637853726e-05,0.3841254103287699,0.0444957862783566,-5.287768506508905e-06,0.012225100357679,0.0045588965967404,-8.344557333753015e-06,-2.2105640302276382e-06,0.0005383257232609,0.0840249178574065,3.1,0.0,0.3580238519661292,352.205103,28.360678,snia-cosmo,norm,1.0,1.0,2018kie,100.0,352.2051685500028,28.3609909816095,7.483,0.2271915491386068,0.91069653,0.43052061507,1.7164758414126309,6.615,0.671,1.11769653,1.193886510519,0.05223609922444594
0.0260599,0.00325,z_snid,58485.6627894865,0.004673533539463,0.1349934858465765,-0.0361250643906607,0.0875363887607818,0.0001547520625705,0.1120349001247699,0.0308960863203348,2.377880627503685e-07,0.0021067218176362,-5.087204768765325e-05,-3.013229615369834e-06,-4.044320510701816e-06,1.3295750296276188e-05,0.05167040628662,3.1,0.0,0.8101085455305079,194.195822,79.925967,snia-cosmo,norm,1.0,1.0,2018khg,100.0,,,,,,,,,-9.0,,,0.025660581808056637
0.0297,1.414e-05,z_gal,58482.29650392629,0.0052402542568861,1.2908668083287034,-0.0133314112265539,0.1793544003121496,0.0001844589264079,0.1539782301912673,0.035384701957554,-1.922183769429321e-06,-0.0020267666792718,0.0001760144973363,-6.915447941660973e-06,-5.235218144870314e-06,5.172167349996455e-06,0.0192041840437911,3.1,0.0,0.1235408675327077,220.387097,48.203953,snia-cosmo,norm,1.0,1.0,2018kmu,100.0,220.38690881358,48.2041035310939,7.425,0.1539123126978475,0.61869653,0.086005813757,0.800060852692229,7.725,0.144,0.75069653,0.118444079633,0.03065826176704145
0.04988017,1.376e-05,z_gal,58481.66339224127,0.0008921506848162,-1.4511902130823786,0.1300545409667803,0.1903644979647651,3.568834468140752e-05,0.2103200541425846,0.037704416822023,-1.3491104132005572e-06,-0.0009192329417061,0.0009224923209926,-2.4173009481103364e-06,-1.115209109632939e-06,0.0010665512840326,0.0229485767402361,3.1,0.0,0.2706008450929613,219.389392,8.078883,snia-cosmo,norm,1.0,1.0,2018ktx,100.0,219.38732153448035,8.078601159774106,10.785,0.1624315240339756,1.27969653,0.018439088915,1.2706860067622383,8.46,0.113,1.19069653,0.046861498055,0.05020715874356818
0.05322437,0.0029904,z_snid,58487.76324147244,0.0014515108970975,-0.2546005586957541,-0.0381833704689044,0.29732517886805,5.262678360685134e-05,0.2262824813267942,0.0371133924489101,1.6833649754321062e-06,-0.0180054223452846,-0.0003643450833589,-1.884319022606024e-06,-1.5249814360656218e-06,-0.0008620229442513,0.0242383386868172,3.1,0.0,0.4242677863512247,13.860075,-12.146012,snia-cosmo,norm,1.0,1.0,2018ldi,100.0,13.859463428458028,-12.146409146803382,9.883,0.1026109155986827,0.96269653,0.020518284529,0.5434627187382629,9.044,0.043,1.03269653,0.036796738986,0.05151774703516199
0.02102454,0.00010057,z_gal,58485.60542081321,0.006752271009664,-1.322889124009093,0.0274084639049006,0.1652839683229103,0.0002568324883098,0.1142548608201344,0.0341429673873458,-4.111217457927292e-06,-0.0034757720279542,0.0004945654674713,-5.7055070690105294e-06,-7.62910749233236e-06,0.000176985669122,0.0867019284853671,3.1,0.0,0.3506696808863457,101.59945,43.824389,snia-cosmo,norm,1.0,1.0,2018kss,100.0,101.60018770490096,43.82476230668501,10.444,0.1479222768889121,1.20069653,0.018439088915,0.1649466537618485,10.168,0.121,1.27269653,0.017691806013,0.022287069278626337
0.0446141,1.015e-05,z_gal,58489.22683024533,0.0017092673429394,0.2857534287928398,0.0012208052583399,0.1878179714403813,5.596699618032493e-05,0.1964507758339689,0.0321522673305257,-2.461851345595093e-07,-0.0093872260532672,-8.691573662764208e-05,-1.929329473773369e-06,-1.5145394858938333e-06,0.0009106895181289,0.0279352563174688,3.1,0.0,0.9566474885519984,18.78324,1.501493,snia,,1.0,1.0,2018kly,100.0,18.78343189452793,1.5018230763509002,9.394,0.1084619749036499,0.52769653,0.022671568098,0.2271636774350528,8.638,0.022,0.42169653,0.027202941017,0.04403565455358005
0.04235491,0.00158514,z_SEDm,58488.71737912575,0.0028312652536676,1.7126770182638236,0.1174314362489297,0.2683912993124977,0.0001078869806825,0.2822589368828416,0.0403962990072465,-4.791420139558441e-06,0.0177508931385505,0.0020278502783602,-9.715306889719296e-06,-3.4940037379867026e-06,0.001747948661882,0.1179954315350421,3.1,0.0,0.0001000363534157,85.307321,-13.224205,snia-cosmo,norm,1.0,1.0,2018koy,100.0,85.30797643,-13.22347508,7.578,0.116619037896906,0.11969653,0.060835844697,1.900793534609145,6.976,0.25,-0.03930347,0.422800189215,0.04265763073774487
0.0377212,2.031e-05,z_gal,58483.28583237805,0.0007916197536507,0.746876482269641,0.3903647205784223,0.3327948193182237,3.249054218819547e-05,0.4309263161251926,0.0397117215784658,-1.8733857354678747e-06,-0.0639282463847697,0.0036516392012826,3.055102205308286e-07,-1.0938207810575634e-06,-0.0046350615655011,0.0141335370827567,3.1,0.0,0.8337293747969945,183.506862,38.55266,snia,,1.0,1.0,2019ga,100.0,183.50660778177053,38.55107792198438,9.892,0.105304320899002,0.83769653,0.019849433241,0.5548172609178362,8.925,0.062,0.94169653,0.041785164832,0.03950165479389778
0.03562935,0.00327567,z_snid,58490.94264732272,0.0026852016413163,-2.006505866931976,-0.0411148008851317,0.2255685197669663,0.0001100653384025,0.3438369263283275,0.043563715713465,-1.0036466273563878e-05,0.0394845014571347,0.0043570600803482,-1.2100783565129726e-05,-4.073833025781426e-06,0.0037407095111663,0.3818065661351184,3.1,0.0,0.2355078577883363,66.118363,10.891887,snia-cosmo,norm,1.0,1.0,2018ldk,100.0,66.11844643,10.8918198,8.828,0.1400142849854971,1.32269653,0.058898217291,0.2282992807102201,8.611,0.1,1.29469653,0.063007936008,0.03640640321093591
0.02896338,0.0004603,z_nonSEDm,58489.76894856795,0.0044447307136254,0.9640277970224832,0.0206987642953443,0.1294589830067707,0.0001594503071467,0.1255668008363044,0.0324982206998142,-1.0438684603708357e-06,-0.0008635538443999,0.0002597681486807,-4.9661727784384456e-06,-4.450156238007049e-06,0.0002839807536153,0.0626489301020231,3.1,0.0,0.8428178857621129,106.789656,26.32494,snia-cosmo,norm,1.0,1.0,2018kyi,100.0,106.78938244,26.32480846,8.401,0.1069766329625306,0.80669653,0.051478150705,0.299644188777702,8.293,0.031,0.70169653,0.041677331968,0.030248013011157315
0.04204132,0.00315317,z_snid,58488.136799003085,0.0022514779806839,-0.7198051881169132,0.0106023447119854,0.240208337065269,8.208836167549177e-05,0.2037675434773321,0.0339800200296821,-1.6887115682929108e-06,-0.0129550525129198,0.0005429060652895,-6.261865480919528e-07,-2.408485960558286e-06,-0.0004321177012565,0.3641939001604182,3.1,0.0,0.9995805949670924,82.468005,19.834094,snia-cosmo,norm,1.0,1.0,2018lfb,100.0,82.4674080377649,19.8336197157903,9.787,0.1136485811614029,1.26369653,0.021213203436,0.8906091329041841,9.248,0.066,1.25869653,0.026172504657,0.042444931152122445
0.0372491,0.00013047,z_gal,58489.16447000112,0.003491574122457,-0.3445474907481263,-0.0790347370575014,0.3179209083646128,0.0001601808473357,0.2685283044944493,0.043716984391616,-4.681823740530326e-06,-0.0179054361096071,0.0017493335271127,-1.248074590176448e-06,-5.926092483851924e-06,-0.0024036511556798,0.6024186056374254,3.1,0.0,0.2957169386567147,89.570875,5.80469,snia-cosmo,norm,1.0,1.0,2018lla,94.11764705882354,89.56760054,5.80789276,10.562,0.1004987562112089,0.91669653,0.019798989873,1.9319710653972324,8.239,0.192,0.93769653,0.417642191355,0.03785164325282819
0.05624439,1.817e-05,z_gal,58489.4654226371,0.0008462598682437,-1.0062511842868302,0.1425748505982246,0.1495915538944245,3.1486164156634144e-05,0.2025834873838052,0.034250170311083,1.675201759134534e-07,0.0098380620879612,-0.0001171617550058,-1.572005578922778e-06,-9.169607208398108e-07,0.0007355112137729,0.0486464368779694,3.1,0.0,0.6681498040979716,127.346164,26.516157,snia-cosmo,norm,1.0,1.0,2018lak,100.0,127.3462874706452,26.51619958088824,10.118,0.1569745202254175,1.34169653,0.018439088915,0.1527135247475947,9.945,0.117,1.35469653,0.018384776311,0.057219227626475355
0.04953667,0.00513128,z_snid,58492.09031567311,0.0021839050100828,1.726088519956964,-0.0217784338857947,0.1899314736656379,7.636296022073752e-05,0.2024688183233028,0.0319609196818051,2.912285141377591e-07,0.0072413301695821,-0.0013239238050735,-3.1007163062505776e-06,-2.1235759220806524e-06,0.0004317891052364,0.0729924599827849,3.1,0.0,1.0,53.592467,-1.589973,snia-cosmo,norm/99aa,1.0,1.0,2018lem,100.0,53.5908320282123,-1.58920989941825,8.853,0.1198165264060012,0.82969653,0.071449282712,1.627202850402495,8.147,0.638,0.68569653,1.277593049449,0.04979244295933638
0.03670951,0.0045607,z_snid,58510.0,,,,,,,,,,,,,,0.1428889611792267,3.1,0.0,,97.242871,38.725255,snia-cosmo,99aa,,,2018kzc,,97.24567218,38.72357846,8.597,0.1084619749036499,0.69169653,0.029732137495,6.919373643775815,8.512,0.319,1.76169653,1.030638636963,0.03759438359440748
0.04774244,1.649e-05,z_gal,58495.99936034172,0.0019374712720055,0.1536993581774698,-0.0480735254772982,0.1358285669884935,6.818686788246796e-05,0.1812313174611711,0.0337579902823158,6.21385915547955e-07,0.0015557000047633,-2.8650887028545296e-05,-3.393285441148103e-06,-1.8735638753048847e-06,0.0004133328884636,0.097522479596816,3.1,0.0,0.9641688383861212,53.57555,1.082105,snia-cosmo,norm,1.0,1.0,2018les,100.0,53.5741901283353,1.08422140448696,10.543,0.1069766329625306,1.28369653,0.018439088915,1.2175710296732762,8.538,0.042,1.04269653,0.055443665103,0.04809150002801377
0.02201857,8.068e-05,z_gal,58499.27087589392,0.0065305489530156,-0.0756912371198775,0.0765575912370763,0.1062841154343914,0.0002457779453111,0.19525510162823,0.0328866789932044,3.42293995341456e-06,-0.0017404362945941,-0.0004671666670407,-1.3439289379886649e-05,-6.890904361859841e-06,9.083411654895536e-05,0.2686726551638693,3.1,0.0,0.9902232938194708,95.591169,29.322903,snia-cosmo,norm,1.0,1.0,2019bp,100.0,95.5898631,29.32060696,9.702,0.1023914058893616,0.80769653,0.022627416998,1.0274802983811964,8.574,0.019,0.99169653,0.026870057685,0.022878715274806227
0.05038431,1.513e-05,z_gal,58492.52629495153,0.0003015647053169,-2.5875858470831576,0.3060730065210503,0.4353660942724673,1.532814777285423e-05,0.202434034860212,0.045179134065736,1.6978409089937814e-06,-0.0652734538366175,-0.0068898341932861,-6.289066306835372e-07,-6.27949384303738e-07,0.0014999337966127,0.0259762335577124,3.1,0.0,0.0021793762351044,163.708502,-7.380991,snia-pec,91bg,1.0,1.0,2019cp,100.0,163.71433332,-7.38089377,10.551,0.1523975065412817,1.28969653,0.018439088915,3.6876644955731774,5.709,1.058,2.38069653,1.861414515899,0.0512047639346489
0.03998769,1.277e-05,z_gal,58503.15059912811,0.002635373806486,0.1694146574036582,0.0108177068856018,0.1038044202541641,0.0001106934315538,0.1262719945423017,0.0367666863391534,-1.6778333140864286e-07,0.00048740799572,-0.0002363830460892,-4.833579389778752e-06,-3.761695431431865e-06,0.0013560547986877,0.0209023358089105,3.1,0.0,1.0,134.941495,47.826002,snia-cosmo,norm,1.0,1.0,2019on,100.0,134.930282,47.832106,10.412,0.1608601877407831,1.36269653,0.018384776311,5.409273939625336,6.922,0.406,0.87369653,0.459034857064,0.04106571716865348
0.04131744,1.647e-05,z_gal,58501.85087519363,0.0017378837817149,-1.3944060902617563,0.004214222666127,0.1648487031925469,6.912745037504291e-05,0.3071796043382577,0.036856782378563,-1.6757439247369663e-06,0.0298073435438799,-0.0012814021959505,-9.427096632218469e-06,-1.9606069003460498e-06,0.0005712355888716,0.0346198078955696,3.1,0.0,0.3288360875638171,129.06155,-5.350544,snia-cosmo,norm,1.0,1.0,2019jf,100.0,129.0584966281194,-5.35108507107314,10.398,0.1794463708186933,1.30969653,0.018439088915,1.3540068696629837,8.553,0.035,1.06869653,0.037802116343,0.04237331398163957
0.02107332,1.461e-05,z_gal,58505.16342600847,0.0052929948902468,0.6369041294698388,0.1827125815606759,0.4113500938074139,0.0001910012440429,0.2246408118318801,0.0348032537478507,-8.108758424676957e-06,-0.0723783799393083,-0.0012316630456321,-1.4441376005245528e-06,-5.55448836361429e-06,0.0007572943602762,0.0224593005522717,3.1,0.0,0.0086733892748302,156.822546,26.533013,snia-cosmo,norm,1.0,1.0,2019kf,94.44444444444444,156.82162813455085,26.53356274883922,9.766,0.1161077086157504,1.21669653,0.019104973175,0.3495419301721096,9.394,0.043,1.27669653,0.019849433241,0.022032381292059755
0.02338489,0.00042124,z_nonSEDm,58508.68276743043,0.0031894650916209,-0.534285678024224,0.152757839673748,0.172372634151543,0.0001139363204021,0.2192745893161162,0.0339832227333772,1.039879265250734e-06,-0.0080637360605989,-0.0002849244213268,-5.856282882771402e-06,-3.341865459154869e-06,0.0013769080059213,0.0194033463406484,3.1,0.0,0.0611945970636447,175.690612,21.71484,snia-cosmo,norm,1.0,1.0,2019kg,100.0,175.690562055218,21.7147593935235,7.947,0.1084619749036499,0.81569653,0.037202150475,0.2322903038179007,7.968,0.044,0.87669653,0.051429563482,0.02510553721165598
0.00425217,1.214e-05,z_gal,,,,,,,,,,,,,,,0.0172713745829613,3.1,0.0,0.9246436756181547,157.341541,29.510627,snia-cosmo,norm,1.0,1.0,2019np,100.0,157.3330918355282,29.49182587453388,9.719,0.1007174264961133,1.02469653,0.02,1.3413561073047482,7.665,0.05,0.59869653,0.028231188427,0.005936135647377494
0.0471,0.0028,z_snid,58499.84872884714,0.0006636411429905,-1.065329206613583,0.1646737002149306,0.248896969424095,3.918045232389442e-05,0.5634893463866755,0.0509701209872755,-3.883252280206896e-07,0.0691629786595239,-0.0002230173025941,-1.3504709543613876e-05,-1.5967247751277744e-06,0.0092055212534715,0.2739717295712433,3.1,0.0,0.2008730902025691,60.68221,19.503485,snia,,1.0,1.0,2019ri,100.0,60.6823558587058,19.5034885330754,10.419,0.1156027681329474,1.52669653,0.019104973175,0.0945829142073337,10.24,0.116,1.62269653,0.017691806013,0.04737067902553371
0.05110956,1.077e-05,z_gal,58507.6746667949,0.001375394847925,0.769016743347719,0.0513410988758019,0.2337310341936245,6.640407444902848e-05,0.2771255965199215,0.0386317943258176,-2.586434021387137e-06,-0.0193818845162314,0.0007480127861578,-8.402932964856607e-06,-2.3860652525344364e-06,0.0042905317940545,0.0320194499001594,3.1,0.0,1.0,142.669664,19.668956,snia-cosmo,norm,1.0,1.0,2019qc,100.0,142.6695102619446,19.66811873507636,9.795,0.1046947945219818,0.77969653,0.018384776311,0.6570474851006155,8.946,0.041,0.82469653,0.023430749028,0.05256112926035894
0.03688218,0.00015044,z_gal,58511.086199687365,0.0030009885555217,0.8380728547084553,0.030256157919717,0.7420596444062539,0.0001364922836024,0.4104175449636,0.0441696149137301,1.9806961786501867e-05,-0.2545679165461922,0.0098233024570867,-1.5038563357177396e-05,-4.313608038513843e-06,-0.0050905769167564,0.1270721284012402,3.1,0.0,0.8272068344967575,80.498447,-7.190327,snia-cosmo,norm,1.0,1.0,2019rx,100.0,80.50043449,-7.19255738,10.089,0.1030776406404415,0.81969653,0.019849433241,1.127315515181936,8.368,0.033,0.68969653,0.041036569057,0.03739378827180184
0.03208391,1.488e-05,z_gal,58514.38049174971,0.0044331975663117,1.0739370902898906,-0.0284090138700207,0.1520947569115378,0.0001606564491336,0.1466040643066539,0.0309097268922341,4.3235319010239e-06,-0.0110587033434351,-0.000311906208021,-8.904906284450857e-06,-4.048752366736563e-06,0.0001624741063355,0.0136324841651538,3.1,0.0,0.8306066554423273,210.583206,59.420104,snia-cosmo,norm,1.0,1.0,2019vu,100.0,210.58860733802592,59.418885055186,9.329,0.1012719112093773,0.52269653,0.02469817807,1.878125630585669,7.805,0.112,0.55769653,0.133764718816,0.032924035848947764
0.05425561,1.023e-05,z_gal,58513.99557892767,0.0016234281149328,1.0937005193557996,-0.0356886541234552,0.1296209114116209,5.363811371001141e-05,0.1556118068371958,0.0307566955954413,1.3426830236348125e-06,-0.0040776751910654,-0.0002896429143107,-2.1869916934037724e-06,-1.2775092885310044e-06,-0.0004798212525086,0.0202603246581512,3.1,0.0,0.4463887736094321,178.800888,49.444181,snia,,1.0,1.0,2019wl,100.0,178.80112717645684,49.44266215802863,9.692,0.1044030650891055,0.74369653,0.022203603311,1.252553906896031,8.076,0.049,0.62569653,0.099161484458,0.05542217886255463
0.05600843,0.00042761,z_nonSEDm,58517.95581899076,0.0014766153706985,1.6873635877773838,-0.0499274916595962,0.1228394900863349,5.036197334772671e-05,0.1814856173070699,0.0317641395610793,2.8654890823269884e-07,0.0028334557106598,-9.08718678481791e-05,-3.042132328778956e-06,-1.2002639847834769e-06,-0.0003501387305703,0.0157752587898827,3.1,0.0,0.1235155649526444,165.15778,30.512651,snia,,1.0,1.0,2019yb,100.0,165.157521254455,30.5119794521589,8.132,0.130598621738516,0.49769653,0.048020828814,2.2361519654899205,7.472,0.181,0.58569653,0.141240928912,0.05723617593825758
0.0412494,1.032e-05,z_gal,58512.297108948485,0.0027875994786569,0.1412117778488833,0.0252252365493384,0.15311932998884,9.617199703118562e-05,0.1675890193529131,0.0342035947154523,6.006595512897506e-07,-0.0039132808427801,0.0006104831380453,-3.876952862460904e-06,-2.636105454553436e-06,0.0001020347988242,0.0259489986025948,3.1,0.0,3.919925252123461e-07,179.117683,20.01082,snia-cosmo,norm/99aa,1.0,1.0,2019xa,100.0,179.11747032091435,20.01017852535072,10.108,0.1113597772986279,0.93369653,0.018439088915,0.4641447407860025,9.492,0.044,0.89169653,0.019798989873,0.042901597806172864
0.05009373,1.745e-05,z_gal,58515.59581253766,0.0018697558456078,0.7178072149510536,-0.0698077123976408,0.1880036468319303,6.680234592296803e-05,0.1536057526624961,0.0307463459344673,4.101325454101193e-07,-0.01278782857775,3.5711172465641775e-05,-3.326334636341996e-06,-1.6924850368987238e-06,0.000100353854196,0.0140971750300196,3.1,0.0,0.6666811417337196,193.92615,46.781392,snia-cosmo,norm,1.0,1.0,2019zg,100.0,193.922089973634,46.77924157457703,10.701,0.1151043005278256,1.09569653,0.018439088915,1.0638018790902817,8.538,0.038,0.77269653,0.02941088234,0.05083122349000768
0.05263211,0.00042098,z_nonSEDm,58514.07684226598,0.0006286689365786,0.2034900147103255,0.2953530418924454,0.1073762716041528,6.425663211698262e-05,0.247851319786519,0.0791390860488761,7.720981665421984e-07,-0.0168706143709709,-0.0009406867450016,-3.280465279541328e-06,-5.013327704061142e-06,0.003773688533922,0.0297384557253242,3.1,0.0,0.9832374031533452,160.022406,-10.382747,snia-cosmo,norm,1.0,1.0,2019ahj,99.28571428571428,160.02200757,-10.38276612,9.955,0.1021812115802117,1.12469653,0.018384776311,0.3165129713876251,9.528,0.035,1.31569653,0.020808652047,0.053120347511137034
0.05035436,0.00292617,z_snid,58515.46275185656,0.0018795467971388,0.9077279993542406,-0.0217089113961298,0.5060386541299522,0.0001186047767773,0.5549385021891231,0.0458450824666035,2.2461605514019795e-05,0.1418223023212471,-0.0006143286693668,-2.354707787749153e-05,-3.952084388896623e-06,0.0062276489687128,0.0482941900357173,3.1,0.0,0.2736841249195669,167.186104,-13.876367,snia-cosmo,norm,1.0,1.0,2019zi,100.0,167.185061242606,-13.8774044149611,9.628,0.1017889974407843,0.65469653,0.022203603311,1.1124197217559388,8.327,0.033,0.89269653,0.053535035257,0.050972474046624194
0.05341924,1.113e-05,z_gal,58516.72247735832,0.0016043059830891,-0.2671800209128713,-0.0210570343515494,0.163242174367042,7.773751102276591e-05,0.1992686830182296,0.036572938913313,4.159434840586263e-06,-0.0153918123136804,-0.0016130634790266,-1.033066744299888e-05,-2.43027881930618e-06,0.0028657132133892,0.0263653571213104,3.1,0.0,0.496236757387816,236.784016,33.214165,snia,,1.0,1.0,2019abl,100.0,236.7825174938013,33.21428490958915,9.184,0.1026109155986827,0.54469653,0.02941088234,1.7108164271405617,8.04,0.111,0.46269653,0.105,0.053916172632765935
0.048,1.414e-05,z_gal,58516.49926831155,0.0015650706888318,-0.0442176836746796,0.0307454139689938,0.2710789284683415,6.479643087019336e-05,0.3828183279428516,0.0425281501098378,-2.174238282184117e-06,0.0745034994344209,0.0028182835658684,-9.698973298161789e-06,-2.164406271801943e-06,0.0050468152597937,0.1649683922200578,3.1,0.0,0.0393911408511858,51.427931,41.241584,snia-cosmo,norm,1.0,1.0,2019abv,100.0,51.4291193416527,41.2451943349302,10.399,0.1345362404707371,1.15569653,0.019849433241,1.979945646571593,8.22,0.125,0.91769653,0.161012421881,0.048407208531686896
0.04798486,1.759e-05,z_gal,58528.40208553392,0.002914363743741,0.6673315994101141,-0.0138718488351022,0.257196239381301,0.0001115343456714,0.2580554981434507,0.0397315470259024,9.92029542944598e-06,-0.0199790464150918,-0.0031427424426546,-1.1879600761420174e-05,-2.776220141471723e-06,-0.0021462181110466,0.0249918569411519,3.1,0.0,2.6536807103618413e-05,162.952676,8.841018,snia-cosmo,91t,1.0,1.0,2019ahr,100.0,162.95225942249868,8.840944685733994,9.188,0.1030776406404415,0.75669653,0.029732137495,0.4003153501590762,8.452,0.034,0.75169653,0.152433592098,0.049264048631019186
0.03862097,1.002e-05,z_gal,58520.0,0.0031652964457596,0.1256179214662419,-0.0674796731274298,0.0535978184270788,0.0001192524615743,0.1103438640276717,0.0310378995770289,-2.512090265689711e-15,2.220973789276761e-11,6.993148831445849e-13,-5.676628010309825e-06,-3.028639558791329e-06,0.0002376967583568,0.0468539510567611,3.1,0.0,0.7486327510145236,255.268361,25.869776,snia-cosmo,norm,1.0,1.0,2019ago,100.0,255.268712025002,25.8688822983892,9.482,0.1035808862676893,0.63469653,0.019104973175,1.204992337287493,8.778,0.026,0.85169653,0.034828149535,0.03961588159776652
0.05274621,2.302e-05,z_gal,58836.84112860325,0.0010296772509518,-2.637035860662274,0.2496726395416383,0.0986837912278133,9.17409353131958e-05,0.1968093230026064,0.0678043033422895,-2.820485291304327e-06,0.0116706614766231,0.0020840266789819,-8.529952047528437e-06,-6.054569466698409e-06,0.0054828995423608,0.0218534922915277,3.1,0.0,0.999999999993655,123.610777,9.645675,snia-cosmo,norm,1.0,1.0,2019wis,100.0,123.610741635749,9.64555881930081,9.982,0.1421302219797042,1.37869653,0.017691806013,0.189600848382577,9.86,0.05,1.44269653,0.018439088915,0.05401295934645978
0.05289022,0.00488262,z_snid,58983.28736854869,0.0008368710087998,-2.037150063578975,0.2096847190112794,0.2455748159773065,3.6809473405353065e-05,0.4486691508148983,0.0447960672453879,-1.8645892249464824e-06,0.0140879653953372,0.0030775155821254,-6.403428499047206e-06,-1.360850703924523e-06,0.0051905884974447,0.0269530157551715,3.1,0.0,0.5145851467901774,162.888343,-10.147636,snia-cosmo,norm,1.0,1.0,2020jfl,100.0,162.88832739,-10.147638,9.803,0.1442775103749714,1.25769653,0.020518284529,0.0205831212068836,9.576,0.022,1.42369653,0.021400934559,0.05412038455161827
0.02321267,1.263e-05,z_gal,58529.43096307272,0.0083987005522075,0.5466729188643801,-0.0489671016776653,0.1838731969728542,0.0002907342215429,0.1511283565426388,0.0321234620803461,2.0890902910293667e-06,-0.0057823190798802,-0.0008029261698215,-9.191170791665686e-06,-7.303683936431781e-06,-0.0007485124082419,0.0191825512923858,3.1,0.0,0.6033694307404918,159.409931,37.458184,snia-cosmo,norm,1.0,1.0,2019aik,100.0,159.40803440454917,37.455691166050045,10.818,0.1062826420446913,1.37969653,0.019104973175,0.7402748493022246,9.188,0.021,1.24169653,0.019104973175,0.024281922671727463
0.05950965,0.00294109,z_snid,58532.58201347607,0.0009572347417742,-1.889680865178756,-0.0715980358107783,0.4009451789679588,6.319762508637434e-05,0.6704738109612313,0.0515647332947116,-1.6283620747772587e-05,0.2253762596482858,0.0071327774880517,-2.868226034033189e-05,-2.597796270369725e-06,0.0112834037551273,0.0708942429366552,3.1,0.0,0.971646910686658,37.459377,32.053379,snia,,1.0,1.0,2019bge,100.0,37.45919604666226,32.05329662270707,10.529,0.1192686044187656,1.28769653,0.019849433241,0.0894410972157318,10.229,0.014,1.31369653,0.019849433241,0.05940865012336549
0.05974859,0.00304631,z_snid,58535.87039700948,0.0014993844045029,0.5039058339982184,-0.1097827874352564,0.1771716322109569,5.535674209476346e-05,0.1501538017876883,0.0328247057021,-2.335688774440345e-06,0.0026771159481742,0.0006326420291675,-2.527274311258411e-06,-1.5168313484034871e-06,0.0003057271341188,0.0778804403170672,3.1,0.0,0.329317597999173,111.102698,42.066612,snia-cosmo,norm,1.0,1.0,2019aux,100.0,111.10278356560691,42.06658295011352,7.957,0.3247783859803481,0.80869653,0.300509567235,0.3231962451289988,7.176,0.347,0.69769653,1.075608200043,0.06073239375665618
0.039808,5.787e-05,z_gal,58535.36760944449,0.0014663821571506,1.1980438431952625,0.172763604514877,0.2370154190757603,5.476520641751039e-05,0.1650092791051803,0.0340474884483992,-3.4439409260587123e-06,-0.011536475984711,0.0018735283605276,-1.0230294449611057e-06,-1.5980309539795143e-06,-0.0004298668769855,0.0632621471536197,3.1,0.0,0.4689395457670884,113.245367,58.278849,snia-cosmo,norm,1.0,1.0,2019ava,100.0,113.24555554225424,58.28080217687067,10.228,0.1014347080638575,0.79669653,0.019849433241,0.5647680922514667,9.047,0.036,0.68469653,0.019849433241,0.04138649487529111
0.05431209,1.333e-05,z_gal,58529.04588817644,0.0004367375580359,-0.076444162663306,0.3366295123985642,0.1942711062547459,1.708854578949835e-05,0.1661368982432357,0.0329252813429108,9.53196105300465e-08,-0.0132927802226184,-0.0003846727151832,-9.712634360873143e-07,-4.758436285550101e-07,0.0005180227443555,0.0240195462466144,3.1,0.0,0.0058304729173778,193.848061,45.418144,snia,,1.0,1.0,2019ari,100.0,193.8495620953012,45.4184557453952,10.482,0.1062826420446913,1.24869653,0.018384776311,0.8294735547186868,9.146,0.024,1.19769653,0.023430749028,0.055110726084676154
