redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,ra_host,dec_host,globalmass,globalmass_err,globalrestframe_gz,globalrestframe_gz_err,d_dlr,localmass,localmass_err,localrestframe_gz,localrestframe_gz_err,redshift_HD,mB,mB_err,model_lumdist,model_mu,model_MB,residuals
0.05044406,1.195e-05,z_gal,58345.03787730404,0.0015751440718178,-0.8925002961118741,-0.0384445588365983,0.1899703749659238,7.638910260112004e-05,0.2753151605533041,0.0440553774845626,5.083888766002454e-07,0.0118683273660343,-0.0006958379509753,-1.129046274220692e-05,-2.797603702722769e-06,0.0041659853618609,0.0607926425606309,3.1,0.0,0.4108235310017907,318.8095,2.192204,snia-cosmo,norm,1.0,1.0,2018evw,97.36842105263158,318.80941783,2.1920419,10.801,0.1268227108999015,1.12769653,0.017691806013,0.1658901698822872,10.381,0.038,1.08669653,0.017691806013,0.0493340169806666,17.506699292409934,0.052695832209000315,219.222065199623,36.704421323700274,-19.19772203129034,0.12312365105517308
0.03415797,1.522e-05,z_gal,58408.63745165842,0.0038104438062867,-0.015448193924649,0.0006931680687491,0.1327469414427469,0.000225406033443,0.2657908011368921,0.0413358814264054,6.125111497283637e-06,-0.0095836164761205,-0.0005824595985109,-4.595979596703045e-05,-7.743104415453086e-06,0.0050395531691274,0.0874711268500961,3.1,0.0,0.9396735757020528,336.497334,3.458333,snia-cosmo,norm,1.0,1.0,2018hcr,100.0,336.49589303059406,3.46005052684539,10.453,0.1096585609973065,1.24469653,0.019104973175,0.4958672364126353,8.9,0.063,1.15969653,0.030479501308,0.0333938330018592,16.547561096640056,0.06430157922549995,146.67471579522478,35.831776276884824,-19.284215180244768,0.09550185905257452
0.05977472,1.098e-05,z_gal,58305.57282148514,0.0009236039924922,-1.3059846265708506,0.0453618135430398,0.1948409802280366,3.209083118146689e-05,0.2083800203531408,0.0334348133180261,1.094237260122146e-06,-0.0115878268879515,-0.0005914059792623,-1.6100089478729405e-06,-8.339531521765118e-07,3.561993141102427e-05,0.0715564019420277,3.1,0.0,0.8238379134833663,317.993797,-0.218186,snia-cosmo,norm,1.0,1.0,2018dem,100.0,317.99488496797966,-0.2194466014834705,10.892,0.1232233744059949,1.07469653,0.017804493815,0.5889730834315822,9.412,0.046,0.99469653,0.021400934559,0.058803921145716,18.086285496030765,0.03773934343396235,263.0805615688241,37.10044380114176,-19.014158305110993,0.028101878767320773
0.03210395,1.224e-05,z_gal,58433.29844773686,0.0035750469942752,-1.4949034072495349,-0.0497467330761197,0.1413926434797758,0.0001238208808586,0.1185238263056374,0.033352105434588,3.099198773539456e-06,-0.0005163842766103,-0.0008321508824842,-9.25272984007625e-07,-3.4087691704798218e-06,-0.0007175044316441,0.0246064032535388,3.1,0.0,0.2902682495001126,37.980848,3.12604,snia-cosmo,norm,1.0,1.0,2018hyy,100.0,37.98032149315858,3.125600617712729,10.113,0.1033247308247159,1.23069653,0.019209372712,0.354052219206235,9.622,0.044,1.40969653,0.019209372712,0.0323187092363712,16.61679561247525,0.03761925577014935,141.8398390088013,35.758991148298875,-19.142195535823625,-0.014718989114426859
0.03503777,1.611e-05,z_gal,58439.70535810942,0.0021532846268193,-2.076204316209568,0.0864291680526391,0.1981074035938945,0.0001005382921157,0.2217302051189188,0.0447880479118298,7.428758624840062e-06,0.0031665685187538,-0.0026653604630948,-6.943467808481401e-06,-3.749583490553314e-06,0.0015337303949173,0.215281982980998,3.1,0.0,0.0484197517409841,347.06695,22.712163,snia-cosmo,norm,1.0,1.0,2018ikg,100.0,347.0666063813798,22.712529153706285,10.675,0.1386217876093076,1.45069653,0.018439088915,0.1728170042216542,10.043,0.121,1.46569653,0.017691806013,0.0341900678505255,17.16724640049122,0.05073063191929883,150.2601884119088,35.88421964533917,-18.716973244847953,0.02983624211371183
0.05165865,1.462e-05,z_gal,58435.88195361886,0.0010994115051509,-2.133253240077794,-0.0190347657462187,0.1016872304608114,3.542635909881055e-05,0.179009897251105,0.0314082139932226,2.62052563932227e-08,0.0116950468950645,-1.824391295390115e-05,-1.0223934156763963e-06,-9.154300364428612e-07,0.0003765952784803,0.0407601505420545,3.1,0.0,0.5457387424587504,119.142244,30.176636,snia-cosmo,norm/04gs,1.0,1.0,2018iko,100.0,119.14255137637764,30.17567498974652,10.92,0.1616446720433432,1.27169653,0.018439088915,0.3623425353588576,9.744,0.13,1.26169653,0.018439088915,0.0525768608366983,17.897099306325018,0.03499781598701901,234.17759779911506,36.84772673340902,-18.950627427084,0.06344445751186156
0.05589713,1.573e-05,z_gal,58442.25535120463,0.0010667070877415,-1.95182652757826,-0.0109169873602032,0.1770767793022969,4.4220196858169394e-05,0.2038405362040067,0.0368796501073292,2.962717749291477e-06,0.0064197425063445,-0.0020654291029953,-1.8946086913981888e-06,-1.3851595431841884e-06,0.0002295789006212,0.0612659753015824,3.1,0.0,0.4022402801904839,35.44354,31.71424,snia-cosmo,norm,1.0,1.0,2018ikb,100.0,35.44385768867123,31.714267868788184,10.457,0.105304320899002,1.29469653,0.018384776311,0.2643724570722877,10.071,0.018,1.37269653,0.018384776311,0.0558150280597782,17.92988704806858,0.045034855694344955,249.17735021366883,36.9825428158531,-19.052655767784522,-0.07543256429457297
0.05356388,1.176e-05,z_gal,58445.9462005403,0.0013365896177527,-1.6141431620913471,0.00739823171365,0.1994781592366052,0.0001252722593147,0.4140628793331322,0.062398422325241,-3.296445658266055e-07,0.0257984757469934,-0.0023859038445923,-4.029605657060026e-05,-6.640535959523753e-06,0.0116408258435345,0.0731053353921058,3.1,0.0,0.4526288061546855,354.232453,2.970003,snia-cosmo,norm,1.0,1.0,2018jki,100.0,354.235051753554,2.968671369918352,10.974,0.1464547711752676,1.24269653,0.019849433241,0.629190326020593,8.656,0.137,1.38169653,0.822418992971,0.0526348269341445,17.685004791687525,0.10206049971198183,234.44552965250375,36.85020978068764,-19.165204989000117,-0.09144985180989967
0.0342637,0.00011053,z_gal,58405.80961498286,0.0036623766796823,-1.1445658864117667,-0.1520182647872846,0.145866918075626,0.0002020981245418,0.1585141963618715,0.0406126073488695,8.899402694423521e-06,-0.0096303538700987,-0.0017253859936504,-2.13748520550748e-05,-7.116859626215032e-06,0.002486692142779,0.2259005051597419,3.1,0.0,0.9163693598836956,54.668176,7.663546,snia-cosmo,norm,1.0,1.0,2018hee,100.0,54.6666166510138,7.66502161874002,10.577,0.1046947945219818,1.25769653,0.019104973175,0.9625875405349436,8.82,0.051,1.22569653,0.04669047012,0.0343822605821999,16.590592475116885,0.05997427357965002,151.12624663309342,35.89669948178882,-19.306107006671937,0.19907455086455356
0.04949702,1.319e-05,z_gal,58452.061092316464,0.0017182338605384,-1.042427556597128,-0.0647066066824035,0.1208656383932975,6.01534902559841e-05,0.1635426872318178,0.0320818485680656,8.158555091721887e-07,0.0065938452526746,-0.0003561145880476,-1.7758334158051143e-06,-1.6541154242332945e-06,0.0003495950393226,0.0469617277058359,3.1,0.0,0.5489992403209785,112.80217,53.698273,snia-cosmo,norm,1.0,1.0,2018iui,100.0,112.80274421415832,53.69788569978662,10.713,0.1161077086157504,1.29169653,0.017691806013,0.3087315387763871,10.153,0.029,1.30569653,0.018439088915,0.0505943536793533,17.412294316877002,0.03802597860184598,225.02671031766877,36.761170356225406,-19.348876039348404,-0.010311125281272579
0.03331638,1.414e-05,z_gal,58391.237840253816,0.003403953251839,-1.264369064640659,8.880345057766837e-05,0.1748178630587062,0.0001286105699409,0.1210672031485924,0.0354284242337066,8.435443836238456e-06,-0.0022652713385435,-0.0015033551031609,-2.001837773232172e-06,-3.753513498592813e-06,-0.000527631939817,0.1653806236241707,3.1,0.0,0.7950827073294557,68.692869,-13.484009,snia-cosmo,norm,1.0,1.0,2018hck,100.0,68.69465978,-13.48463105,10.749,0.1161077086157504,1.42869653,0.019209372712,1.3109745802157569,9.552,0.046,1.41769653,0.019798989873,0.033723556257089,16.670041032314522,0.0410415902570751,148.1589785635634,35.853639876193306,-19.183598843878784,-0.042999433120804315
0.04843351,1.414e-05,z_gal,58264.83197615499,0.0011293671204154,-0.946784951052093,0.0726373688749911,0.3078114637974067,7.499946472876151e-05,0.3322814381761915,0.0521159000933352,-1.1026043264690496e-05,0.0007663585225255,0.0065813999300715,-1.3818717335993718e-05,-3.5186212975720256e-06,0.0067170759482219,0.0829691147288254,3.1,0.0,0.1252052898711521,218.695948,-19.425382,snia-cosmo,norm,1.0,1.0,2018but,100.0,218.69245739,-19.42080115,10.694,0.1084619749036499,1.13369653,0.017691806013,1.9158868056703144,7.905,0.37,1.14969653,0.363572551219,0.0495427856857115,17.867912150383138,0.07220827849488387,220.18288642524072,36.71391780342588,-18.84600565304274,0.18683656325778997
0.04131744,1.647e-05,z_gal,58501.85087519363,0.0017378837817149,-1.3944060902617563,0.004214222666127,0.1648487031925469,6.912745037504291e-05,0.3071796043382577,0.036856782378563,-1.6757439247369663e-06,0.0298073435438799,-0.0012814021959505,-9.427096632218469e-06,-1.9606069003460498e-06,0.0005712355888716,0.0346198078955696,3.1,0.0,0.3288360875638171,129.06155,-5.350544,snia-cosmo,norm,1.0,1.0,2019jf,100.0,129.0584966281194,-5.35108507107314,10.398,0.1794463708186933,1.30969653,0.018439088915,1.3540068696629837,8.553,0.035,1.06869653,0.037802116343,0.0423733139816395,17.399948174217126,0.043209907035304695,187.34404638255344,36.36319948089639,-18.963251306679265,0.09472856879525691
0.048,1.414e-05,z_gal,58516.49926831155,0.0015650706888318,-0.0442176836746796,0.0307454139689938,0.2710789284683415,6.479643087019336e-05,0.3828183279428516,0.0425281501098378,-2.174238282184117e-06,0.0745034994344209,0.0028182835658684,-9.698973298161789e-06,-2.164406271801943e-06,0.0050468152597937,0.1649683922200578,3.1,0.0,0.0393911408511858,51.427931,41.241584,snia-cosmo,norm,1.0,1.0,2019abv,100.0,51.4291193416527,41.2451943349302,10.399,0.1345362404707371,1.15569653,0.019849433241,1.979945646571593,8.22,0.125,0.91769653,0.161012421881,0.0484072085316868,17.51366510523589,0.04497692618189042,214.95990435979587,36.66178730099181,-19.14812219575592,0.14740963728153467
0.02995515,1.312e-05,z_gal,58904.32849730097,0.0032500061215311,-1.747954974655355,-0.0513974932373603,0.0791323521225422,0.0001020004457494,0.1202228166391371,0.0292506151459656,4.001269807151926e-07,0.0050347966197164,-4.541382900053185e-05,-1.0162445230051486e-06,-2.5585562003966807e-06,0.0001776838379205,0.0250720089534454,3.1,0.0,0.0557925876051444,134.656745,20.191845,snia-cosmo,91t,1.0,1.0,2020ctr,100.0,134.65645889364245,20.192078280918857,10.703,0.1122541758688735,1.51669653,0.019849433241,0.098820918661731,10.316,0.036,1.40769653,0.019209372712,0.0317287733272997,16.72028955251845,0.03408669265241393,139.19002042800858,35.7180404928808,-18.99775094036235,0.15127562273601133
0.03347062,1.579e-05,z_gal,58548.62238199998,0.0032561449952955,-1.0472105238673102,-0.0801787255079515,0.1015663100042729,0.0001099497441312,0.0796049905787936,0.0305060778785609,2.75375996270246e-06,-0.0025845744131278,-0.0007918599395016,-2.110811801310033e-06,-2.7932551575805355e-06,-3.704814512903122e-05,0.025188045661239,3.1,0.0,0.0816354291680722,185.505973,20.340665,snia-cosmo,norm,1.0,1.0,2019baq,100.0,185.50655720586187,20.34167300199241,10.111,0.1372443077143821,1.33369653,0.018439088915,0.844927007621733,9.29,0.071,1.29369653,0.019849433241,0.0356652803495394,16.71824066082788,0.03667582989545615,156.9138366947832,35.978306207266684,-19.260065546438803,0.03860142600147859
0.05628455,2.365e-05,z_gal,58557.17262588705,0.0013121979858905,-1.3258945999366571,-0.1297878687346761,0.0877478851398336,4.211666369016601e-05,0.0643909527717814,0.0293795022810883,-6.94706456261971e-08,-6.235546404226606e-05,-0.0002646564402651,-5.038272294942375e-07,-1.035243410341973e-06,-5.467257722151295e-05,0.0079980178798334,3.1,0.0,0.6007612331430807,202.77847,37.24853,snia-cosmo,norm,1.0,1.0,2019bth,100.0,202.77869050662056,37.24940838916292,10.376,0.1056219674120871,1.43169653,0.019104973175,0.6013371968557595,9.341,0.025,1.56169653,0.043600458713,0.0567140491734179,17.70500158295593,0.03486005862161434,253.35339966822167,37.01863368162255,-19.313632098666623,0.07352637311695229
0.03818775,2.715e-05,z_gal,58567.99909130773,0.0015822767886976,-2.328690940356972,0.0432665297788747,0.0668194020072405,5.028939573649839e-05,0.0611907681670136,0.0296228596641674,-1.1434802126501149e-07,8.644003101760006e-05,-1.5335871229859203e-05,-2.231912574141703e-07,-1.2767445050601183e-06,-4.536011103979683e-05,0.0092548665808296,3.1,0.0,0.0001345788643417,222.971295,55.407532,snia-cosmo,norm,1.0,1.0,2019bxh,100.0,222.9716071788524,55.40746843151219,10.018,0.1209297316626478,1.14169653,0.017691806013,0.1706410820902211,9.538,0.073,1.13669653,0.018384776311,0.0389453568722801,17.501793856948268,0.03451950655370162,171.7577411915383,36.17458160001179,-18.672787743063523,0.03761789448098595
0.05767817,1.292e-05,z_gal,58561.4593499598,0.0011112020689456,-0.8836314334631539,0.0085001388900474,0.3667015058126708,4.467718382138337e-05,0.2446502991477187,0.0367542045973123,2.1823776964671243e-06,-0.0524365071733771,-0.0017409368286813,-3.851966602941156e-06,-1.3454295558810964e-06,0.0016247147858083,0.0578605032557067,3.1,0.0,0.6243877481117976,257.152075,21.781136,snia-cosmo,norm,1.0,1.0,2019byv,100.0,257.151998297848,21.7815162914435,10.631,0.1161077086157504,1.28869653,0.018439088915,0.1778920251793241,10.14,0.116,1.30469653,0.017691806013,0.0581550718760466,17.88551739664348,0.04367684407671746,260.0576245871604,37.07534795653365,-19.18983055989017,0.0007430302211099138
0.03387075,1.669e-05,z_gal,58555.99399026107,0.003038609283452,-1.71688474029844,-0.0614424934046072,0.4315056078157795,0.0001226962574878,0.1311720573506708,0.0334583123852153,-2.497134963918005e-05,-0.0212990710538649,0.0021246736593007,9.279984473646584e-07,-3.278465878783719e-06,-0.0003684025911926,0.0248133473090167,3.1,0.0,0.2465796274812136,167.715644,28.703056,snia-cosmo,norm,1.0,1.0,2019bsa,100.0,167.71653082840507,28.702537631695964,10.456,0.107335921293852,1.41169653,0.019209372712,0.5363633145101292,9.66,0.077,1.40269653,0.019104973175,0.0355783159154503,16.793312849133617,0.043864883200056326,156.52121537772862,35.97286605756002,-19.1795532084264,-0.030816797562842987
0.05307594,1.292e-05,z_gal,58579.78134800773,0.0011061740037542,-1.0218495332693978,0.0442389832640711,0.1822914782533189,3.756187726625961e-05,0.1605600295375654,0.0329579748122337,-1.2462632373213134e-07,-0.0065097692414851,-0.0003508107653787,-1.074353198174964e-06,-1.025826150729838e-06,0.0002907931936778,0.0204421378402887,3.1,0.0,2.383923848604858e-07,159.2929,25.903575,snia-cosmo,norm,1.0,1.0,2019crd,100.0,159.29304961220157,25.90355573938573,10.009,0.1019803902718557,1.02669653,0.018439088915,0.1179978859867798,9.753,0.023,1.05669653,0.018439088915,0.0546829201408547,17.890441380303464,0.03688205963799973,243.92577053150245,36.93628842773499,-19.04584704743153,-0.04837117830045123
0.05820294,1.262e-05,z_gal,58596.82367313735,0.001155426344258,-0.6958566861630751,0.031084708981783,0.0614466519473353,3.521086374112673e-05,0.0662719868893124,0.0278934414301493,7.17113219919678e-08,0.0006801179632061,-0.0001126206071409,-1.7867928385561392e-07,-8.39981429924788e-07,-7.746277110669309e-05,0.012205244692913,3.1,0.0,0.999913757446056,223.12534,37.062147,snia-cosmo,norm,1.0,1.0,2019dkx,100.0,223.122737863138,37.060878768891,10.846,0.1209297316626478,1.07469653,0.018439088915,1.0131828065267732,9.258,0.037,1.09669653,0.02334523506,0.0588079723472685,17.843144336413886,0.03309735044267903,263.0994440299431,37.10059965177433,-19.257455315360446,-0.05158935092412398
0.05660539,1.479e-05,z_gal,58599.46940935583,0.0013624511177794,-0.8427017682687297,0.0194014983347037,0.1133664923981996,4.224515026511274e-05,0.1413526885827419,0.0294767838262018,1.057721530129763e-07,-0.0025345643468774,-8.257783815668996e-05,-5.82465055015173e-07,-1.0265491162239457e-06,-0.0002258508600892,0.008341026631531,3.1,0.0,0.0004278052814875,168.792048,61.110037,snia-cosmo,norm,1.0,1.0,2019drf,100.0,168.79219004473012,61.11018783729272,11.072,0.1546738504078824,1.33969653,0.017691806013,0.043798697196948,10.571,0.02,1.37669653,0.017691806013,0.0575794881043016,17.664197676131966,0.033675921388846675,257.37822126157363,37.05285897573843,-19.388661299606465,-0.1595177560034181
0.05074154,1.554e-05,z_gal,58603.79556502949,0.0015066100829035,-0.0563104396937938,0.0616912852087805,0.1554871051121154,5.1596375098717385e-05,0.1487711190298712,0.0301235588619485,2.344053437848899e-07,-0.0053930121733245,-0.0001219989772197,-1.8382861941757347e-06,-1.272643581559884e-06,-9.772773731347786e-05,0.031196051846621,3.1,0.0,0.0363425592546465,224.325148,11.307414,snia-cosmo,norm,1.0,1.0,2019duh,100.0,224.3253333960577,11.307513405513422,10.361,0.136561341528267,1.17669653,0.017691806013,0.1887818149492656,9.978,0.053,1.16269653,0.017691806013,0.0520273700524265,17.5549978260056,0.03719739386120935,231.63877895973582,36.824056334828384,-19.269058508822784,-0.05411281742338709
0.02761338,1.363e-05,z_gal,58610.87515963694,0.006676814735896,-0.241786644107556,-0.0749826497386,0.3677260752374423,0.0002814664928778,0.1191922502733638,0.0325740613781059,-4.254816762491629e-05,-0.017857522878123,0.0020246515154937,-5.1876025224359566e-06,-7.562297408483379e-06,0.0001100904224348,0.0319350714204365,3.1,0.0,0.0550431960634805,223.565133,4.792948,snia-cosmo,norm,1.0,1.0,2019dwq,100.0,223.5597983893209,4.794373615395723,10.375,0.1728612160086813,1.36969653,0.018384776311,1.878948950841904,7.94,0.162,1.27169653,0.149040263016,0.0272777416301357,15.938576685331494,0.045797224364215516,119.2693630869636,35.38264450037086,-19.444067815039364,0.05442173879825986
0.0405361,1.064e-05,z_gal,58618.43539964852,0.0028540453898596,-0.6121919215633149,-0.0677937610512012,0.0388942937497631,8.598810748241333e-05,0.0314864460817173,0.0265572492496647,4.970091471134996e-07,-0.0003739446377693,-0.0001731944049178,-9.509719112464358e-09,-1.990414273781721e-06,-7.94208443270889e-05,0.0353662022631263,3.1,0.0,0.999999997750355,265.224362,38.735374,snia-cosmo,norm,1.0,1.0,2019eiy,100.0,265.228500055714,38.7321382786828,10.862,0.1035808862676893,1.25869653,0.017691806013,1.7822663063202078,8.141,0.07,0.87569653,0.152069063257,0.0409761953130036,16.861347810701638,0.03272150673231522,180.9825877930302,36.28818396856798,-19.42683615786634,0.03332410725254434
0.04259399,1.05e-05,z_gal,58632.09261015411,0.0029806982657452,-0.0809241578794656,-0.0178418664416886,0.1317762733306153,9.455808040595708e-05,0.0509697909056894,0.0273626676335921,-2.1809747059021142e-06,-0.002887513728123,0.0001503443619913,-8.285458611299417e-08,-2.2570378013748785e-06,-1.2847049592901452e-05,0.0181487074293304,3.1,0.0,0.737376523413316,240.277658,49.009742,snia-cosmo,91t,1.0,1.0,2019fdc,100.0,240.2763433510329,49.00943401649808,10.328,0.1056219674120871,1.11169653,0.019209372712,0.3470787045324636,9.326,0.068,1.24369653,0.019849433241,0.0434338270418261,16.814204962765004,0.03445487700886041,192.18111257623568,36.41855351637692,-19.604348553611914,-0.21103634526877216
0.05366634,1.472e-05,z_gal,58623.55115193195,0.0009808952316453,-1.8811524609211776,-0.0342209462756433,0.236848462584021,5.078855969683572e-05,0.3096141016442723,0.043923135174291,-1.1964119892870502e-06,-0.0263882251281563,0.0015134932134621,-8.048205374983433e-06,-1.8274976660005456e-06,0.0030986317861105,0.0148234440754602,3.1,0.0,0.9820267492371878,159.1362,45.279633,snia-cosmo,norm,1.0,1.0,2019fjt,100.0,159.13274140671427,45.27938557136817,10.9,0.1379311422413372,1.24569653,0.017691806013,0.6894257284829906,9.078,0.114,1.16469653,0.077826730626,0.054994381035575,18.02094344166266,0.05626730966312543,245.36976468654964,36.949105232077535,-18.928161790414876,0.17533565560571227
0.05063242,1.882e-05,z_gal,58627.68758159849,0.0015894638238678,-1.699930972817354,-0.0734655016808349,0.0864419468089181,5.1886893224150905e-05,0.0585645183572469,0.028995058673817,-5.687197831470586e-07,3.019835698243757e-06,-8.114792332815637e-06,-4.412645998118497e-07,-1.293262821178842e-06,4.126264162206513e-06,0.0809980412790617,3.1,0.0,0.8044155339884254,272.43346,44.181051,snia-cosmo,norm,1.0,1.0,2019gcg,100.0,272.43215840418645,44.18063528204202,10.645,0.1569745202254175,1.25569653,0.017691806013,0.6359859630339719,9.521,0.114,1.22769653,0.019798989873,0.0506289007162217,17.49687338040382,0.03545566860971938,225.1859618065846,36.762706564556225,-19.265833184152406,-0.06123984781467695
0.04702124,1.221e-05,z_gal,58643.714362916304,0.0018374041443335,-0.9339870438295936,-0.0709875802770059,0.0597188994652242,5.6422222788853104e-05,0.080417987746887,0.0277437950775005,5.12780698510904e-07,0.0001201665247346,-0.0003096467805207,-5.192084463246052e-07,-1.3404186056669622e-06,-2.220927182264316e-06,0.0177879344373229,3.1,0.0,0.216191203251056,189.898241,45.37716,snia-cosmo,norm,1.0,1.0,2019gci,100.0,189.89777160403008,45.37787007613522,10.382,0.1017889974407843,1.07069653,0.019849433241,0.2956579590751482,9.562,0.068,1.20669653,0.018439088915,0.0480954783179303,17.339488270980695,0.03335080970488136,213.52755049284434,36.64726959013276,-19.307781319152063,0.02827473032443839
0.03969746,0.00014045,z_gal,58649.02962257122,0.0022899561762589,-0.4473439003155288,0.089620530518132,0.0423332121426938,6.828674173771734e-05,0.0447786365110967,0.0262307604956942,3.316854260476125e-07,-0.0005000619344312,-0.0001326521602908,2.736435200400141e-07,-1.5624099058720362e-06,-0.0001855100111665,0.038793127005088,3.1,0.0,1.9164218914632337e-07,283.918027,51.237705,snia-cosmo,norm,1.0,1.0,2019gwf,100.0,283.9183667507144,51.23736865150676,10.923,0.1141271221051332,1.34969653,0.017691806013,0.1348805370475689,10.216,0.115,1.48469653,0.017691806013,0.0396264229647096,17.100432072088108,0.0323863734945693,174.8484819638833,36.213309330564876,-19.112877258476768,0.019529255197285045
0.03493832,1.108e-05,z_gal,58650.143870146,0.0028370832696308,-1.3265264498376803,-0.0264002164075506,0.145967596268747,9.439892125689615e-05,0.0797341340773131,0.0296846453055224,-4.0498331990362025e-08,-0.0054063313848737,-0.0002898467208087,-8.08983014388426e-07,-2.3990322238831707e-06,-5.483387909123974e-05,0.0346276012312105,3.1,0.0,0.9987585441593264,270.571814,69.88197,snia-cosmo,norm,1.0,1.0,2019gxi,100.0,270.5696813412167,69.88248815930969,10.411,0.1479222768889121,1.47269653,0.017691806013,0.3886346810232484,9.84,0.1,1.47269653,0.023430749028,0.03512974686159,16.867819793211766,0.036139289985271716,154.4968126365279,35.94459762046618,-19.076777827254418,0.07027434187966869
0.05541217,1.92e-05,z_gal,58649.43473911399,0.0011572563250641,-1.2641062363970292,0.0570363885482754,0.1574317127124231,4.880201137566931e-05,0.2443122647304139,0.0377107811302192,-1.901358809355502e-06,0.0187061556785461,0.0009388603539742,-5.566232413831359e-06,-1.5548652090889842e-06,0.0024646875095466,0.0238397160162068,3.1,0.0,0.0172534232185015,180.508793,22.12133,snia-cosmo,norm,1.0,1.0,2019gxh,100.0,180.5088650336571,22.12131453841831,10.218,0.1494021418855834,1.29669653,0.018439088915,0.0621142326380707,10.155,0.114,1.33869653,0.018384776311,0.0566354209335431,17.841426092180704,0.045813146353511414,252.9879617082616,37.01549928002808,-19.174073187847377,-0.23451621237456316
0.04012354,1.03e-05,z_gal,58665.09143083133,0.0028463369259171,-0.5615131562835127,-0.066625143635194,0.159279254523426,9.694274805539284e-05,0.1027659974153531,0.0295956753308869,1.623669335020421e-06,-0.0090643482681522,-0.0002779464884164,-2.4373019847245176e-06,-2.3940843777593244e-06,-3.576244162264571e-06,0.0849557328757027,3.1,0.0,0.5149351854183267,348.613312,8.263358,snia-cosmo,norm,1.0,1.0,2019huh,100.0,348.61426842809857,8.261536183177464,10.071,0.1049952379872535,1.09669653,0.019849433241,1.3256654809879866,8.497,0.037,1.22769653,0.046669047558,0.0391232205673599,16.86428423251454,0.03699315322035801,172.56461832804558,36.18475877612921,-19.32047454361467,0.04911430198486856
0.0388,0.00022361,z_override,58668.59044628701,0.0034516049423657,-0.7021503534993826,-0.0556138843366921,0.1089195510212448,0.0001167284610448,0.0884042638004036,0.0300931034420812,-2.153759548490076e-07,-0.0010686963409828,-9.496182083879747e-05,-2.482858171980301e-06,-2.946337436517185e-06,9.720962550097324e-05,0.0385719294047502,3.1,0.0,0.0013480124661405,23.421549,38.021382,snia-cosmo,norm,1.0,1.0,2019ibb,100.0,23.42158977,38.02141834,10.077,0.1656019323558756,1.23969653,0.018439088915,0.033107185703467,10.086,0.101,1.26769653,0.017029386366,0.0390087802271623,16.654947294536434,0.03673209060846894,172.04543760516532,36.17821580125749,-19.523268506721053,-0.2102145420585388
0.04959426,1.459e-05,z_gal,58674.38836446319,0.0013921255993498,-1.9845505473092555,-0.0357597928137941,0.0441090105014154,4.145803596707152e-05,0.0500155054662899,0.0269622967728214,1.5441177698060697e-07,0.0001135870826066,-0.0001484981662586,2.87707461077638e-08,-9.622332926721212e-07,-0.0001120549815277,0.0296777077759062,3.1,0.0,0.9996308790746234,262.822497,36.450575,snia-cosmo,norm,1.0,1.0,2019iml,100.0,262.8241847946538,36.44280124930295,11.299,0.1585212919452778,1.35869653,0.017691806013,3.7465117857494032,8.116,0.147,1.29569653,0.169729196074,0.0498125102251136,17.64080395088724,0.03234320559598203,221.42465207836548,36.72612985474591,-19.085325903858674,0.04880006804518078
0.0580626,1.33e-05,z_gal,58677.62016121553,0.0012785624498432,-1.3695543773697707,-0.0736178928139522,0.1366015432977292,4.499642992669196e-05,0.1120735816032819,0.0315015479477805,-5.177723609000277e-07,-0.0016094904849821,8.819410810129387e-06,-1.29043644734024e-06,-1.1804809156537109e-06,0.0002637888344153,0.184586932988807,3.1,0.0,0.3278631007200714,347.582633,22.797128,snia-cosmo,norm,1.0,1.0,2019kit,100.0,347.582720516072,22.796879505864737,10.333,0.1014347080638575,1.31169653,0.018439088915,0.1658913510757396,9.567,0.036,1.44569653,0.021213203436,0.0573446321962816,17.73319513632148,0.03822608546113315,256.2855354491339,37.043620478211636,-19.310425341890156,-0.07111171784099785
0.05713162,1.726e-05,z_gal,58677.89895345502,0.0009286819936869,-1.967625620900144,0.0011718943370698,0.2211423783301143,4.538256906368187e-05,0.3070986894333275,0.0441783340536176,5.067487924528813e-07,0.0031344952641759,-0.0002406228814741,-5.29892166641185e-06,-1.6672585789070651e-06,0.0020942683016509,0.0707382222692437,3.1,0.0,0.3393964502703556,245.795041,0.810753,snia-cosmo,norm,1.0,1.0,2019kvq,100.0,245.79630084386017,0.8125836858626113,10.824,0.1262101422231985,1.39869653,0.017691806013,1.1562323849867595,8.92,0.123,1.45769653,0.05374011537,0.0573277194559977,18.080332437379596,0.053099745139999044,256.20686085477286,37.04295377675984,-18.96262133938024,0.028486348303739903
